id_ads;manufacturer_by;model;version;km;year;price;seller;endereco;scrapy_datetime
677aba31-549e-4442-b0e3-67e0c61aafd2;bmw;520;d xDrive Msport;113365;06-2018;26900;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
12a22f98-ca9b-4858-b332-146ba55512d8;bmw;530;d xDrive 249CV Touring Business;114334;02-2018;24900;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
39545223-1170-4133-8c62-562906a1df67;bmw;118;118i M-sport M SPORT;50000;08-2021;21900;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
c1c0d1dd-31a6-465e-81aa-8fef84e53978;bmw;118;i 5p. Business Advantage *PREZZO PROMO*;15400;03-2022;26490;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
44c4a8ee-8614-4dfb-952b-2cb319796810;bmw;x1;xDrive25e Business Advantage;35021;11-2020;23890;2 K S.a.s. di Ismaili Ilir & C;Ilir Ismaili • IT-44124 Ferrara - FE;2024-11-22
9ef30f77-9018-4f26-a204-3136a54f936c;bmw;118;d 2.0d 5p. Msport Aut.;170462;02-2018;15800;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
8756cc0b-50d5-475b-8e32-def38de977e1;bmw;118;118i 5p. Msport Virtual Tetto;31500;11-2021;24900;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
08cb36a0-4cf4-40e3-910c-efc65d94bae0;bmw;520;520d Touring mhev 48V xdrive Msport auto;50600;07-2020;44900;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
f9e7c5b0-6004-470a-9d78-fb9a0ae4124d;bmw;x3;xDrive 20i xLine;89266;08-2018;23199;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
4fe62866-86be-4e27-9a6c-73b719bc81bf;bmw;x6 m;X6 M50d 3.000 Quadriturbo Tetto Panoramico;76000;11-2020;65000;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
91be9aa8-ed7e-4756-8503-f5f218f9f319;bmw;530;d 265cv xDrive Sport Auto Navi Cruise Fari LED;19000;08-2019;34800;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
5e2be241-c62d-4823-b47c-19aa5189d9bf;bmw;730;d xDrive Luxury;104000;01-2019;39000;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
f4ea500e-7461-47ff-997e-ee0f3b9e8b33;bmw;530;e Msport auto;95000;09-2020;39500;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
c28e9dec-60d4-4a41-877a-a654e4546da5;bmw;x1;sDrive18i Advantage LED NAVI AUTOMATICA;36985;04-2019;24900;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
97427b04-33db-4bdf-85a7-1743f44d6ec6;bmw;x2;F39 Diesel sdrive18d Msport X;23670;09-2021;27500;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
aa5cbe32-9b89-42cb-aa25-39d47a61f626;bmw;x1;xdrive25e Advantage auto;65133;07-2021;25900;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
bf81e64e-ced9-475d-b2ae-ec4310fb63d7;bmw;x1;xdrive20d xLine 4x4+AUTOM+PELLE+EURO 6D-TEMP;158000;07-2018;18400;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
b3c3acd8-c3fb-4162-b7de-86d1dc2f7160;bmw;318;i Touring Business Advantage;65438;10-2019;17800;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
9cfa5953-5a38-4b7f-98d5-48bf29d1d62c;bmw;118;118d Sport auto;54900;11-2020;25900;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
6beb38e1-266e-4a7a-8254-8139be2eba41;bmw;420;420d Luxury Autom. StepTronic;195129;06-2018;17790;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
931c03e6-5d7f-4612-b893-406263cbde7a;bmw;116;116d 5p. Sport;98000;01-2021;17500;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
86993c6a-084d-411c-97f8-98334ceb35da;bmw;218;218d Gran Coupé Msport aut;70000;02-2021;29900;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
c7b3bfae-385a-4705-ba56-482a5e60949d;bmw;x5;xDrive30d Luxury 249cv;141253;10-2018;29500;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
b3f2b894-f7bd-40d7-8f71-0324478de0fc;bmw;x3;xdrive20d Msport 190cv auto;50000;05-2018;35999;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
ea1c9dbe-baf8-4af1-9fff-858d33f4655f;bmw;x3;xdrive20d Business Advantage 190cv auto*IVA ESPOS*;99900;12-2019;24999;Centrauto Srl;Luca Milivinti • IT-23014 Andalo Valtellino - Sondrio - So;2024-11-22
5e715a62-2fe6-4187-bff7-3d905f8159d0;bmw;318;d Msport auto;73104;03-2020;27990;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
931c0d9c-f677-49de-b2e1-86a51615290f;bmw;320;320 d xDrive Touring Sport;97574;05-2019;18910;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
b2e1c1f4-b937-4ddb-9d24-ae68a81fc579;bmw;520;*M-SPORT*FARI LASER*UNIPRO*SEDILI VENTILATI*;210000;10-2020;27990;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
a5ca4c52-d919-4e44-b8a9-e9930ca10324;bmw;218;d Gran Tourer 2.0 150CV Business Auto 7p.ti;73017;05-2020;22232;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
d3cc587f-61af-436b-a5bf-379b2668d866;bmw;x2;F39 Diesel xdrive18d Business X auto;55854;06-2019;24900;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
4a25e4bc-a047-4d67-b0b5-7caba243d2ea;bmw;120;120i 5p Msport auto;80000;07-2018;24500;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
86b4f31a-2056-4dce-93ad-a1644e122cac;bmw;520;d xDrive Touring Luxury;240000;09-2018;16500;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
12ee14ce-bfc8-4e4f-9f3b-33e51091f13d;bmw;x1;(F48) sDrive18d Business;119054;06-2019;21500;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
594bbd0a-d12e-46c3-8fbf-bf1b85080cdb;bmw;x3;xDrive30e Business Advantage *IVA Esposta*;59000;05-2021;31900;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
29cad474-a538-4174-b273-542f716c1b19;bmw;116;116D Sport automatico // SERVICE BMW \\ NO VINCOLI;91000;04-2021;20900;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
0502128a-6815-4c45-bbd7-356f83d01a95;bmw;116;d 5p. Advantage;53000;04-2019;16300;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
e3301464-518e-4c93-b552-4293eed80c32;bmw;320;320d Touring Business Advantage;171000;03-2019;13900;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
806a077c-ac92-4eb3-b7d4-567abf633e93;bmw;216;D ACTIVE TOURER-SENSORI-CRUISE C-E6D-BLUETOOTH-;190000;05-2019;9900;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
8c6613eb-81fd-4078-85b3-272b0e5cc3fc;bmw;116;116d 5p. Urban;67723;07-2018;17490;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
2e86e6ac-fce8-40fe-a137-a4abafbf7af6;bmw;x1;xdrive18d xLine auto;75800;10-2020;26700;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
0e3dcbb7-a9c0-477e-87eb-efccb219f8f8;bmw;x2;sDrive 18d Business-X;115722;12-2018;17999;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
527acdfd-e7eb-4321-9923-4a1a58c08641;bmw;x1;xDrive20d Business Advantage;81050;10-2019;21900;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
868e02e9-a15a-4cf1-8e13-4d33ecce53c0;bmw;118;i 5p. Sport;88000;06-2021;24500;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
fd26f7de-96db-4c41-93d5-24ed077a6fc7;bmw;850;M 850i Coupe xdrive auto;21208;02-2022;74900;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
800a4d28-707c-4927-893f-a655005b0715;bmw;216;216d Active Tourer automatica km 61137 Certificati;61137;03-2018;16277;Dalma Srl;Video chiamata per usato Video chiamata per commerciali - video chiamata per nuovo -  numero generale (no videochiaamta) • IT-20033 Solaro MI;2024-11-22
048e2c73-d09b-4bcd-8565-0e280f0e3f9e;bmw;118;118i 5p. Business Advantage;21000;04-2020;17900;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
a47ce6d7-4a17-4b42-93ae-5c32f0fcc9e5;bmw;118;i 5p M.sport automatica;64000;07-2019;19900;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
bf930321-8f5c-49c4-a622-c8f8a0b96d14;bmw;118;D UNIPROPR.|AUTOMATICA|TAGLIANDI BMW|RETROCAMERA;76800;02-2020;21850;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
e358369e-e845-4083-9da4-a408dbb1185b;bmw;x6;xDrive30d 48V Msport;98600;03-2021;58500;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
955f26f4-6dfa-49ad-91b8-ebb15931bb44;bmw;m4;M4 Coupe 3.0 Competition X-Drive;17300;07-2021;78900;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
cc123808-d000-44b2-b8ce-e3baa00babd2;bmw;225;xe A.T. iPerformance Plug-in Hybrid Auto Navi;99000;04-2019;15400;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
2acf3180-cc9b-4801-a255-1bf3649bde75;bmw;m4;M4 Competition;71465;03-2021;69444;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
78938eb7-1ef6-4576-9a4a-f2f57514fa44;bmw;x3;"xDrive30e xLine ""KM CERTIFICATI""UFF ITALIANA""";103700;09-2020;31400;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
b9eb8c1e-b578-4280-b3a8-ed4695a099df;bmw;x1;X1 xdrive18d Sport auto my18;118890;04-2019;19990;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
07e08862-d191-425a-9b05-9cc5513177ec;bmw;420;"d xDrive 48V Msport ""KM CERTIFICATI""UFF ITALIANA""";115200;10-2021;35800;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
41d48afa-425f-4950-9b8f-6e7bedd6a24f;bmw;316;d Touring Business Advantage aut.;72098;06-2018;16900;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
e80feeff-b6c0-4eb3-9293-88c7769a2ab4;bmw;x5;xdrive30d Business auto;74135;05-2019;42900;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
ae862da0-3f15-4b6b-9543-6d4b8b648ef2;bmw;x1;X1 sdrive18d xLine auto IVA esposta;100000;02-2021;24900;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
fc01cd00-43c7-4277-9e01-db3e7f1cd7af;bmw;420;d Coupe Msport auto;120550;01-2018;23900;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
fc4e6617-4ccb-45a2-8d9b-11f1e44291d7;bmw;x3;xDrive 20d Business Advantage;142101;09-2019;21699;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
ef25c627-8680-4617-9d5b-bb9e6eacf761;bmw;320;d 48V Business Advantage;163000;09-2020;20900;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
d77ae8c2-2488-4c96-89e5-9bf5c698aef4;bmw;x3;xdrive20d xLine 190cv auto my19;62681;10-2020;34900;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
ede59058-dd56-4faf-8d6a-505c85c6753b;bmw;x1;X1 xdrive25e Business Advantage auto;36469;05-2021;23990;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
794daf6a-b21d-48cf-aa4c-2aa6096efc68;bmw;340;M340i xdrive auto;39220;06-2021;44400;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
44305278-59c5-4685-9480-72575491f25a;bmw;x1;sdrive18d xLine auto *IVA ESPOSTA*;145000;06-2020;20999;Automobile Torino sas;Automobile Torino • IT-10034 Chivasso - Torino;2024-11-22
936c36b2-ab2d-433f-8030-66a588f3c1a5;bmw;x1;X1 sdrive18d Advantage;62750;10-2019;21500;Jolly Auto  AP Trading Srl;Alessandro Pavesi - Cesare Dastoli • IT-26010 Cremosano - Crema - Cr;2024-11-22
0591e826-9243-4f44-bf1c-e1d5222ab9de;bmw;x3;xDrive20d 48V Msport;46300;01-2022;45700;Jolly Auto  AP Trading Srl;Alessandro Pavesi - Cesare Dastoli • IT-26010 Cremosano - Crema - Cr;2024-11-22
9e6fce1f-b8ea-4f03-a106-81e450003501;bmw;118;118d 5p. Urban;98282;01-2019;16400;Jolly Auto  AP Trading Srl;Alessandro Pavesi - Cesare Dastoli • IT-26010 Cremosano - Crema - Cr;2024-11-22
1fe97329-f92c-4a32-9250-f7eaa947d0d7;bmw;118;118d 5p Advantage auto;84500;05-2019;16000;Jolly Auto  AP Trading Srl;Alessandro Pavesi - Cesare Dastoli • IT-26010 Cremosano - Crema - Cr;2024-11-22
758c4501-2fab-4cc9-87fb-c74dd63b0114;bmw;m4;Serie 4 M Competition xDrive - IVA Esposta;39500;10-2021;72800;Jolly Auto  AP Trading Srl;Alessandro Pavesi - Cesare Dastoli • IT-26010 Cremosano - Crema - Cr;2024-11-22
45bfe123-3c42-4156-a3c9-3269f7bbec1e;bmw;x1;sDrive18d Msport;160786;08-2021;21900;Jolly Auto  AP Trading Srl;Alessandro Pavesi - Cesare Dastoli • IT-26010 Cremosano - Crema - Cr;2024-11-22
c24a9b00-76a0-4d67-b34f-d135f04a2dbd;bmw;216;216d Active Tourer Advantage auto my17;160000;07-2018;12499;Jolly Auto  AP Trading Srl;Alessandro Pavesi - Cesare Dastoli • IT-26010 Cremosano - Crema - Cr;2024-11-22
a94fd384-e30f-4efd-bd8e-511f4d0cddba;bmw;220;i Cabrio Sport aut. 185 cv;45000;07-2020;23900;Jolly Auto  AP Trading Srl;Alessandro Pavesi - Cesare Dastoli • IT-26010 Cremosano - Crema - Cr;2024-11-22
a6f115b5-5386-4313-8156-5207ed961a55;bmw;320;320d 48V xDrive Touring Msport 190cv Mhev;62000;12-2020;34900;Jolly Auto  AP Trading Srl;Alessandro Pavesi - Cesare Dastoli • IT-26010 Cremosano - Crema - Cr;2024-11-22
